wavelength,00:00:00.000,00:00:22.975,00:00:45.958,00:01:08.948,00:01:31.929,00:01:54.909,00:02:17.891,00:02:40.876,00:03:03.856,00:03:26.841,00:03:49.826,00:04:12.811,00:04:35.799,00:04:58.777,00:05:21.760,00:05:44.746,00:06:07.733,00:06:30.720,00:06:53.705,00:07:16.686,00:07:39.671,00:08:02.650,00:08:25.637,00:08:48.622,00:09:11.602,00:09:34.582,00:09:57.567,00:10:20.555,00:10:43.550,00:11:06.535
755,40.187302,40.026546,40.003029,39.94062,39.922211,39.865967,39.835247,39.767067,39.740448,39.666924,39.632511,39.581573,39.528969,39.528461,39.468109,39.425549,39.418011,39.349308,39.340927,39.312794,39.319984,39.228104,39.249634,39.174648,39.24181,39.132225,39.200684,39.202221,39.082504,39.081131
756,40.198273,40.044567,40.026031,39.967003,39.94836,39.896278,39.867935,39.799908,39.776134,39.702442,39.667648,39.619377,39.569199,39.567856,39.507843,39.467609,39.45768,39.391487,39.383453,39.357323,39.36462,39.273476,39.297531,39.222672,39.29203,39.180977,39.249432,39.251965,39.134457,39.133152
757,40.207111,40.060249,40.044952,39.989288,39.972286,39.924065,39.897213,39.830616,39.807884,39.734989,39.70195,39.654377,39.605564,39.604946,39.54517,39.506374,39.496582,39.430931,39.423954,39.397564,39.406582,39.315052,39.340084,39.265915,39.336517,39.225395,39.294041,39.298702,39.181358,39.180725
758,40.213707,40.073475,40.059566,40.007259,39.993862,39.949184,39.922905,39.859077,39.835472,39.764397,39.735355,39.686417,39.637844,39.639603,39.579941,39.54166,39.534664,39.467491,39.462322,39.433281,39.445717,39.352623,39.377003,39.304111,39.374954,39.265251,39.334278,39.342262,39.222935,39.223602
759,40.22036,40.086819,40.07431,40.025391,40.015633,39.974533,39.94883,39.887791,39.863308,39.794075,39.769062,39.718746,39.670418,39.674572,39.615025,39.577267,39.57309,39.504379,39.501041,39.469322,39.485207,39.390537,39.414253,39.342651,39.413734,39.305466,39.374886,39.386219,39.264885,39.266865
760,40.226933,40.099487,40.08873,40.043037,40.037094,39.999043,39.974121,39.915401,39.890381,39.822609,39.800907,39.749836,39.701954,39.708061,39.649117,39.611656,39.610291,39.540226,39.538292,39.504276,39.523506,39.427715,39.450916,39.380413,39.452023,39.344921,39.414742,39.428284,39.305573,39.308865
761,40.232853,40.108223,40.100918,40.057526,40.056145,40.018326,39.995247,39.936279,39.912479,39.844193,39.822014,39.773373,39.727005,39.73267,39.676826,39.638512,39.639782,39.569347,39.566635,39.532314,39.554276,39.459713,39.48317,39.412762,39.486301,39.37899,39.449257,39.459042,39.338234,39.342785
762,40.238823,40.117027,40.113209,40.072136,40.075356,40.037769,40.016544,39.957336,39.934761,39.865959,39.8433,39.797108,39.752266,39.757484,39.704765,39.665588,39.669518,39.598717,39.595207,39.560589,39.585297,39.491982,39.515694,39.445385,39.520866,39.413345,39.484058,39.490059,39.371166,39.376991
763,40.244843,40.125908,40.125607,40.086864,40.094727,40.057377,40.038025,39.978569,39.95723,39.887905,39.864758,39.821041,39.777737,39.782505,39.732941,39.692894,39.699505,39.628326,39.624023,39.589104,39.616577,39.524521,39.548489,39.478279,39.555721,39.447987,39.51915,39.521332,39.404377,39.411476
764,40.245529,40.131474,40.135303,40.098198,40.108624,40.072304,40.054573,39.99712,39.976639,39.907379,39.883743,39.841469,39.798458,39.804363,39.752422,39.712955,39.718437,39.649662,39.645676,39.612434,39.63715,39.545372,39.571251,39.501537,39.577587,39.472286,39.544102,39.547916,39.430672,39.437542
765,40.245193,40.136433,40.14455,40.108952,40.121555,40.08643,40.07029,40.015285,39.995583,39.926514,39.902382,39.861351,39.818401,39.825756,39.770355,39.731754,39.735363,39.66954,39.666088,39.63493,39.655788,39.564106,39.592224,39.52309,39.597088,39.494747,39.567257,39.57378,39.455803,39.462151
766,40.24485,40.141434,40.153873,40.119797,40.134598,40.10067,40.086132,40.033596,40.014687,39.945808,39.921177,39.881405,39.838512,39.847324,39.788441,39.75071,39.752426,39.689587,39.686676,39.657608,39.674587,39.582993,39.613373,39.544827,39.616749,39.517395,39.590607,39.599854,39.481152,39.486965
767,40.248016,40.147461,40.164341,40.133194,40.149143,40.11615,40.10368,40.052742,40.035088,39.966206,39.942844,39.903728,39.860374,39.870209,39.81044,39.773064,39.773613,39.711452,39.709255,39.682304,39.697086,39.605236,39.636948,39.568184,39.640339,39.542786,39.616524,39.625854,39.507874,39.513481
768,40.254532,40.15448,40.175903,40.149044,40.165131,40.132812,40.12286,40.072689,40.056728,39.987663,39.967255,39.928234,39.883911,39.894341,39.836193,39.798672,39.798744,39.735065,39.733738,39.708927,39.723125,39.630688,39.662838,39.593094,39.667683,39.570801,39.644897,39.651787,39.535919,39.541626
769,40.261097,40.161549,40.187553,40.165009,40.181236,40.149601,40.142178,40.092781,40.078529,40.009277,39.991848,39.952919,39.907627,39.918655,39.862133,39.824471,39.824059,39.758854,39.758404,39.735748,39.749359,39.65633,39.688923,39.618187,39.695232,39.599026,39.673485,39.677906,39.564171,39.569981
770,40.267063,40.169014,40.198238,40.179909,40.197048,40.165604,40.160564,40.111805,40.099197,40.030125,40.015217,39.976578,39.930901,39.942326,39.886978,39.849735,39.849037,39.782383,39.782711,39.761456,39.774704,39.681702,39.714653,39.642994,39.721943,39.626228,39.700996,39.703968,39.591801,39.597729
771,40.270332,40.178032,40.204544,40.189861,40.211205,40.177849,40.174488,40.125771,40.114487,40.047153,40.032749,39.995247,39.951729,39.962631,39.906487,39.872089,39.871956,39.804211,39.804867,39.781738,39.795612,39.705299,39.738228,39.665943,39.744415,39.64838,39.723221,39.729115,39.616077,39.622192
772,40.273628,40.187122,40.210899,40.199898,40.225483,40.190197,40.18853,40.139854,40.129902,40.064323,40.05043,40.014076,39.972729,39.983112,39.926163,39.89463,39.895065,39.826221,39.827206,39.802193,39.816692,39.729092,39.761997,39.689087,39.767075,39.670719,39.745625,39.754475,39.640556,39.646862
773,40.276947,40.196289,40.217304,40.210018,40.239872,40.202644,40.202686,40.154049,40.145447,40.081635,40.068253,40.033054,39.993904,40.003757,39.945999,39.917355,39.918365,39.848415,39.849731,39.822819,39.837948,39.753086,39.785965,39.712421,39.789917,39.693241,39.768215,39.780041,39.665237,39.671734
774,40.280888,40.204941,40.228168,40.221062,40.253757,40.220089,40.220146,40.169956,40.162136,40.097439,40.085705,40.050083,40.011562,40.023094,39.966972,39.938236,39.939186,39.870071,39.87101,39.844509,39.8605,39.776356,39.806808,39.736069,39.813259,39.71563,39.790295,39.80257,39.687584,39.694061
775,40.28495,40.213581,40.239807,40.232338,40.26767,40.238457,40.23827,40.18626,40.179146,40.113136,40.103245,40.066948,40.028816,40.042385,39.988293,39.959003,39.959797,39.891823,39.892269,39.866547,39.883442,39.799706,39.827339,39.759964,39.836876,39.738182,39.812477,39.824818,39.709755,39.716183
776,40.289055,40.222301,40.251568,40.243729,40.281723,40.257011,40.256573,40.202728,40.196323,40.12899,40.120956,40.083981,40.046242,40.061867,40.00983,39.97998,39.98061,39.913795,39.913746,39.888802,39.906612,39.823288,39.848072,39.784096,39.860725,39.760963,39.834877,39.847279,39.732143,39.738518
777,40.296772,40.232208,40.26405,40.256607,40.295723,40.272732,40.272633,40.220177,40.213764,40.147015,40.138359,40.101227,40.064091,40.080627,40.030231,39.999077,40.001629,39.936447,39.935856,39.911785,39.930435,39.845043,39.870502,39.806931,39.883812,39.782467,39.858078,39.869774,39.754284,39.762337
778,40.307575,40.243141,40.277184,40.270786,40.309711,40.286079,40.286819,40.238506,40.231468,40.166927,40.15554,40.118694,40.082348,40.098812,40.049717,40.016621,40.022877,39.959747,39.958565,39.935448,39.954876,39.865292,39.894421,39.82872,39.906303,39.802937,39.882011,39.892349,39.776268,39.787468
779,40.318508,40.254204,40.290474,40.285133,40.323868,40.299591,40.301178,40.257053,40.249382,40.18708,40.172924,40.136368,40.100822,40.11721,40.069431,40.03437,40.044376,39.983326,39.981544,39.959389,39.979603,39.885784,39.918629,39.850769,39.929058,39.823654,39.906231,39.915192,39.798519,39.812904
780,40.328327,40.264267,40.302567,40.297604,40.33662,40.311218,40.31451,40.273464,40.265472,40.205193,40.188625,40.152847,40.117516,40.134556,40.087246,40.05143,40.063915,40.004665,40.003048,39.981617,40.002167,39.905258,39.941341,39.871471,39.950161,39.843533,39.928936,39.936737,39.819633,39.836517
781,40.333878,40.270481,40.310078,40.303024,40.344028,40.315792,40.323814,40.281796,40.274601,40.215519,40.197895,40.1646,40.127396,40.147633,40.097763,40.065544,40.07589,40.017422,40.018703,39.99712,40.016361,39.920563,39.958099,39.886791,39.964752,39.859852,39.945602,39.95303,39.836128,39.852962
782,40.339512,40.276779,40.317692,40.308525,40.35154,40.320435,40.333248,40.290241,40.283859,40.225994,40.207294,40.176521,40.137413,40.160892,40.108433,40.079857,40.088043,40.030361,40.03458,40.01284,40.030758,39.936085,39.975094,39.902332,39.979557,39.876408,39.962509,39.969559,39.852859,39.86964
783,40.345222,40.283169,40.325417,40.314098,40.359161,40.325142,40.342823,40.298809,40.293247,40.236614,40.216831,40.18861,40.147575,40.174347,40.119255,40.094379,40.100365,40.043488,40.050682,40.02879,40.045357,39.951832,39.992332,39.918095,39.994572,39.8932,39.979656,39.986324,39.869827,39.886559
784,40.3531,40.289745,40.333363,40.324661,40.365276,40.334671,40.35178,40.308464,40.307281,40.248341,40.228626,40.201889,40.160065,40.184669,40.130276,40.107098,40.114323,40.056347,40.064682,40.043018,40.05925,39.965591,40.006599,39.931469,40.010441,39.909184,39.992092,40.001526,39.885593,39.900223
785,40.361328,40.296436,40.341438,40.335937,40.371311,40.344872,40.36079,40.318378,40.322033,40.260349,40.240837,40.215477,40.172985,40.194782,40.141472,40.119793,40.128654,40.069359,40.078636,40.057243,40.07325,39.979317,40.020725,39.944756,40.026623,39.925297,40.004173,40.016762,39.901436,39.913715
786,40.36969,40.30323,40.349648,40.347385,40.377441,40.35524,40.369946,40.328453,40.337017,40.272552,40.253242,40.229286,40.186108,40.205059,40.152843,40.132683,40.143215,40.082573,40.092812,40.071697,40.087467,39.993259,40.035076,39.958256,40.04306,39.941662,40.016441,40.03223,39.91753,39.927418
787,40.373878,40.306786,40.352688,40.352627,40.382687,40.362755,40.376656,40.336231,40.34631,40.282257,40.263561,40.23962,40.196247,40.21579,40.16441,40.143551,40.155724,40.09473,40.105015,40.085159,40.101536,40.00705,40.049145,39.971321,40.058319,39.9566,40.031242,40.047493,39.932281,39.943687
788,40.375004,40.307964,40.351913,40.353294,40.387318,40.368202,40.381596,40.342354,40.351433,40.290173,40.272404,40.24744,40.204235,40.226925,40.176186,40.152981,40.166798,40.106178,40.115829,40.097973,40.11557,40.020813,40.063087,39.984146,40.072796,39.970562,40.048016,40.062691,39.946125,39.961964
789,40.376141,40.309162,40.35112,40.353973,40.392025,40.373749,40.386616,40.348587,40.356651,40.298229,40.281395,40.255398,40.212368,40.238258,40.188171,40.162579,40.178059,40.117828,40.126831,40.111004,40.129848,40.034817,40.077278,39.997196,40.087521,39.984764,40.065079,40.078148,39.960209,39.980553
790,40.377975,40.311295,40.352009,40.355717,40.397087,40.379391,40.392689,40.355377,40.362007,40.305954,40.290073,40.26347,40.220409,40.249111,40.199722,40.172749,40.189384,40.128929,40.137829,40.12299,40.143559,40.048199,40.090881,40.010098,40.101463,39.998337,40.080742,40.092785,39.973984,39.997444
791,40.381783,40.316116,40.357788,40.360508,40.40303,40.385159,40.401649,40.363602,40.367603,40.312489,40.297565,40.271626,40.227955,40.25824,40.209667,40.184284,40.200523,40.138084,40.148464,40.131531,40.155178,40.059345,40.102352,40.022171,40.112671,40.009647,40.091839,40.104557,39.986446,40.008839
792,40.385658,40.32103,40.363678,40.365395,40.409084,40.391041,40.410786,40.371986,40.37331,40.319145,40.305199,40.279938,40.235653,40.267551,40.219807,40.196045,40.211884,40.147419,40.159306,40.140236,40.167027,40.070713,40.114056,40.034481,40.124092,40.021175,40.103153,40.116558,39.999153,40.020454
793,40.389614,40.326042,40.369686,40.370373,40.415264,40.397038,40.420105,40.380539,40.379131,40.325939,40.312988,40.288422,40.2435,40.277046,40.230148,40.208042,40.223473,40.156944,40.170372,40.14912,40.179111,40.082306,40.125988,40.047039,40.13575,40.032936,40.114693,40.128803,40.012115,40.032307
794,40.385342,40.328129,40.374252,40.376774,40.421375,40.402596,40.424835,40.386086,40.387562,40.332363,40.321327,40.294216,40.251598,40.286564,40.239609,40.217205,40.236275,40.167694,40.18063,40.161198,40.190243,40.094776,40.140087,40.060562,40.149929,40.046818,40.127937,40.142227,40.027206,40.043571
795,40.380451,40.330074,40.378815,40.383396,40.427608,40.408241,40.429363,40.391548,40.396328,40.338894,40.329865,40.29995,40.259872,40.29628,40.249207,40.226368,40.249413,40.178741,40.19104,40.173721,40.20153,40.107555,40.15461,40.074429,40.164558,40.061108,40.141556,40.155998,40.042744,40.055023
796,40.37545,40.332054,40.383476,40.390167,40.433975,40.414005,40.433987,40.397133,40.405289,40.345566,40.338593,40.305809,40.26833,40.306202,40.259014,40.235729,40.26284,40.190029,40.201683,40.18652,40.21307,40.120613,40.169449,40.088589,40.179504,40.075714,40.155472,40.170071,40.058617,40.066727
797,40.377914,40.337273,40.393909,40.400471,40.444801,40.423965,40.443836,40.406601,40.417717,40.357555,40.350029,40.317635,40.282612,40.319538,40.273445,40.249332,40.279251,40.20554,40.219482,40.203999,40.229385,40.135883,40.185875,40.105289,40.197338,40.092865,40.171745,40.188911,40.075951,40.084545
798,40.385067,40.344563,40.408051,40.413086,40.458523,40.436649,40.457047,40.418583,40.432426,40.372978,40.363266,40.333302,40.300682,40.335129,40.290909,40.26572,40.29768,40.223827,40.241932,40.224571,40.248844,40.152676,40.203438,40.123737,40.217133,40.111771,40.189648,40.210911,40.09436,40.10635
799,40.392391,40.352028,40.422516,40.425995,40.472561,40.449631,40.470562,40.430847,40.447479,40.388763,40.376812,40.349335,40.319172,40.351086,40.308781,40.282494,40.31654,40.242538,40.2649,40.245621,40.268757,40.169861,40.221409,40.142609,40.237385,40.131107,40.20797,40.233421,40.113197,40.128662
800,40.396252,40.35672,40.432663,40.435696,40.483829,40.460243,40.480923,40.440731,40.459721,40.401035,40.388947,40.362392,40.333241,40.36412,40.323124,40.296238,40.331116,40.25806,40.28381,40.26231,40.28476,40.184715,40.236263,40.157978,40.254452,40.146797,40.223454,40.25145,40.12962,40.146305
801,40.391819,40.354713,40.432285,40.437531,40.488201,40.464962,40.483498,40.444698,40.464947,40.404633,40.397373,40.368015,40.336452,40.369869,40.328697,40.302425,40.335125,40.265556,40.292542,40.2682,40.291012,40.193619,40.24329,40.164593,40.263458,40.153389,40.231781,40.258347,40.139835,40.15237
802,40.387276,40.352661,40.431896,40.439407,40.49268,40.469788,40.486137,40.448757,40.470299,40.408314,40.406006,40.373779,40.339733,40.375759,40.334408,40.308762,40.339233,40.273228,40.301483,40.274231,40.297424,40.202736,40.250492,40.171371,40.272682,40.160137,40.240311,40.265415,40.150303,40.158581
803,40.382622,40.350559,40.431499,40.441326,40.497265,40.474731,40.488838,40.452915,40.47578,40.412086,40.414841,40.379677,40.343098,40.381786,40.340252,40.31525,40.343441,40.28109,40.310646,40.280407,40.303989,40.212082,40.257866,40.178314,40.282124,40.167049,40.24905,40.272648,40.161022,40.164944
804,40.380516,40.353516,40.431622,40.442547,40.499718,40.478088,40.494987,40.457485,40.480431,40.417759,40.419018,40.386475,40.349751,40.390308,40.34552,40.320972,40.350319,40.286423,40.314114,40.28624,40.312122,40.216606,40.266628,40.186546,40.290565,40.173985,40.257828,40.282116,40.167507,40.172802
805,40.378395,40.356609,40.431751,40.44379,40.502201,40.481503,40.501331,40.462173,40.48518,40.423595,40.423237,40.393448,40.356598,40.399071,40.35091,40.32682,40.357395,40.291847,40.317596,40.29221,40.320469,40.221184,40.275616,40.195,40.299198,40.181084,40.266823,40.291843,40.174091,40.180866
806,40.376225,40.359783,40.431889,40.445072,40.504749,40.485008,40.507828,40.46698,40.490051,40.429577,40.427563,40.4006,40.363625,40.408051,40.35643,40.332817,40.364651,40.297417,40.321167,40.298328,40.329033,40.225876,40.284832,40.203659,40.308044,40.188362,40.276039,40.301811,40.180843,40.189133
807,40.373447,40.361141,40.429375,40.444397,40.507313,40.48848,40.511074,40.472237,40.495144,40.435146,40.432484,40.408047,40.370129,40.416401,40.36327,40.340145,40.371986,40.304005,40.326309,40.305264,40.336212,40.231136,40.293301,40.212616,40.315678,40.199127,40.285404,40.311039,40.190395,40.201057
808,40.370331,40.361595,40.425488,40.442726,40.509918,40.491978,40.512714,40.477798,40.50042,40.440578,40.437775,40.415745,40.37645,40.424541,40.370861,40.34824,40.379459,40.311199,40.332314,40.312702,40.342796,40.236752,40.301491,40.221844,40.322796,40.211792,40.294968,40.320015,40.201485,40.214989
809,40.367142,40.362064,40.421505,40.441013,40.512592,40.495567,40.514389,40.483494,40.505829,40.446152,40.443199,40.42363,40.382931,40.432877,40.378643,40.356537,40.387123,40.318581,40.33847,40.320324,40.349541,40.242508,40.309887,40.231297,40.330086,40.224777,40.304768,40.329216,40.21286,40.229271
810,40.366146,40.362431,40.421505,40.442802,40.517178,40.501011,40.519852,40.490562,40.512806,40.453102,40.450447,40.432297,40.390575,40.442669,40.387497,40.364357,40.395565,40.327522,40.346489,40.328983,40.357624,40.249596,40.31905,40.239662,40.338448,40.235359,40.314709,40.338787,40.222652,40.24036
811,40.369289,40.362602,40.428967,40.451118,40.525246,40.509815,40.532291,40.500061,40.522579,40.462482,40.460968,40.442242,40.400234,40.454967,40.398174,40.371113,40.405281,40.339207,40.357826,40.339397,40.368046,40.259022,40.32946,40.245804,40.348633,40.241215,40.324718,40.348858,40.229282,40.24522
812,40.372517,40.362778,40.436619,40.459644,40.533516,40.518845,40.54504,40.509796,40.532597,40.472103,40.471752,40.452435,40.410133,40.467575,40.409115,40.37804,40.415249,40.351185,40.369446,40.350075,40.378727,40.268688,40.340134,40.252098,40.35907,40.247215,40.334972,40.35918,40.236084,40.250206
813,40.375755,40.363037,40.444279,40.46822,40.54184,40.527866,40.557861,40.519657,40.54287,40.481831,40.482632,40.462757,40.420151,40.480213,40.420082,40.385193,40.425358,40.363132,40.38113,40.360794,40.38945,40.278286,40.350899,40.258362,40.369614,40.25325,40.345341,40.36956,40.242992,40.255379
814,40.37751,40.365112,40.447746,40.473206,40.546783,40.531658,40.565193,40.526997,40.553425,40.488693,40.489624,40.470352,40.427208,40.486443,40.425434,40.393757,40.433212,40.367523,40.387695,40.366367,40.395149,40.280876,40.357811,40.260334,40.376762,40.256618,40.352547,40.375496,40.248547,40.26218
815,40.379303,40.367237,40.451298,40.478317,40.551849,40.535545,40.572712,40.534519,40.564243,40.495724,40.496796,40.478138,40.434441,40.492832,40.43092,40.402534,40.441261,40.372021,40.394424,40.372089,40.40099,40.283531,40.364899,40.26236,40.38409,40.260071,40.359936,40.381577,40.254234,40.269157
816,40.381142,40.369419,40.454945,40.483559,40.557045,40.539532,40.580425,40.542236,40.57534,40.502941,40.50415,40.486122,40.441864,40.49939,40.436546,40.411541,40.44952,40.376637,40.401325,40.377956,40.406979,40.286251,40.372166,40.264431,40.391609,40.263615,40.367516,40.38781,40.260071,40.276314
817,40.384689,40.371487,40.457813,40.486305,40.56007,40.541695,40.58593,40.5462,40.582752,40.506962,40.510525,40.491592,40.446224,40.504665,40.440544,40.416622,40.454552,40.38092,40.406925,40.383423,40.413109,40.291588,40.376965,40.267639,40.395363,40.268604,40.372173,40.39283,40.262817,40.280308
818,40.388954,40.373535,40.460434,40.488125,40.562298,40.543179,40.590652,40.548767,40.588848,40.509804,40.516613,40.496166,40.449463,40.509533,40.44397,40.420261,40.458405,40.385136,40.412106,40.388824,40.419395,40.298016,40.380878,40.271339,40.397709,40.274239,40.375767,40.397449,40.264404,40.283142
819,40.393322,40.375637,40.463116,40.489994,40.564587,40.544704,40.595501,40.551399,40.5951,40.512726,40.522854,40.500854,40.452782,40.514519,40.447479,40.423988,40.462357,40.389458,40.417419,40.39436,40.425835,40.304611,40.384884,40.275131,40.400116,40.28001,40.379456,40.402187,40.266037,40.286045
820,40.397633,40.380463,40.466934,40.49144,40.566612,40.54541,40.599445,40.554932,40.59993,40.516121,40.527477,40.504597,40.454803,40.51873,40.452148,40.427799,40.466442,40.393715,40.42263,40.399479,40.43182,40.310009,40.388279,40.279518,40.403339,40.28479,40.383007,40.407032,40.269081,40.289684
